Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Armenia,ARM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,53.75196,54.249376,54.742731,55.198608,55.337673,55.795436,56.269139,56.59313,56.197328,56.661108,57.083669,57.560659,57.946931,57.998603,58.440816,58.855856,59.155127,58.883731,59.292457,59.637236,60.067937,60.474843,60.910155,61.1277,61.946031,63.258647,63.367925,63.544021,42.34657,63.719607,63.84326,62.61941,61.802906,61.890289,62.152418,62.810481,63.503028,64.495519,65.381769,64.68379,65.288338,65.556263,65.548752,65.854419,66.204768,66.369138,66.656978,67.380006,67.117486,67.615341,68.352688,68.316841,69.214302,69.213254,69.59464,70.401364,70.574171,71.12487,71.286835,72.177495,61.907449,60.444586,
American Samoa,ASM,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.41579,58.296352,58.661063,58.472557,59.482383,59.664716,51.92885,59.260891,58.981697,59.21379,59.463663,60.443509,60.744634,61.142576,61.82955,61.812447,62.217225,62.601446,63.066465,63.217852,63.373939,63.852177,63.856085,64.187991,64.854577,65.4199,65.826335,67.342268,66.318057,65.751567,65.303887,67.587928,67.749371,68.072565,68.281501,68.930107,68.883357,69.509917,69.603032,69.518714,69.448177,68.902521,69.684325,69.482531,71.651362,72.145026,72.468045,72.616225,72.392014,69.878793,72.213015,72.292482,72.528431,72.319095,72.619712,72.946665,72.234797,72.355043,72.356987,71.791526,72.321836,70.447406,
Antigua and Barbuda,ATG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.854696,54.116649,55.372244,56.972157,58.281124,59.931899,61.528584,63.015515,64.410426,65.815727,66.615108,67.5839,68.271727,69.092379,69.629669,70.061147,71.058676,71.364168,71.781522,72.072727,72.462253,72.787924,72.947697,73.093773,73.243846,73.359879,73.401212,73.420004,73.529868,73.536539,73.759512,73.796816,73.730758,74.200625,74.260962,74.228145,74.381847,74.479133,74.454989,75.009925,75.203484,75.884001,76.801396,77.159355,77.737794,77.467203,77.147339,77.503245,77.727665,78.043193,78.161358,78.503223,78.784542,79.04739,79.448309,79.924921,80.386605,80.772774,81.258541,81.73869,82.169251,82.547256,
Australia,AUS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,67.751868,68.002832,67.411092,67.284431,66.124289,66.915463,66.876821,67.158357,66.424654,67.121475,66.724879,68.508313,68.568261,69.085475,68.64859,70.211769,70.680453,71.834685,72.390459,73.398528,73.949046,74.542356,74.911234,76.073334,76.402006,76.808999,77.736504,78.048054,78.495375,78.831327,79.88644,80.716254,80.952394,81.846473,81.919275,82.575489,82.742538,83.300256,83.731129,84.330536,84.879325,85.266528,85.746027,86.08629,86.452861,86.748269,87.104641,86.92689,87.435193,87.492048,87.980749,87.946272,88.453262,88.457748,88.323313,88.182093,88.513384,88.702175,88.827328,88.147374,92.231287,92.926574,
Austria,AUT,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.19307,65.796814,65.499345,66.124385,66.488345,66.176671,66.748041,66.497622,66.772378,66.597954,66.240337,66.935686,67.31802,68.702654,68.538739,68.691397,69.543752,69.778704,69.66716,69.743486,70.219306,70.663222,70.677044,70.694664,71.430443,72.426944,73.387042,74.119464,74.891035,75.020117,75.734453,75.803406,76.114099,76.622137,77.193387,77.459816,78.24444,79.085144,80.145066,80.455541,80.807417,81.64668,81.967865,82.140178,82.512272,82.75262,83.484839,83.712215,84.080628,83.518212,83.880746,84.595909,85.040095,85.418594,86.015968,86.059031,86.661851,87.035216,87.028248,87.575718,87.392972,86.806294,
Azerbaijan,AZE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.880693,41.523282,41.747685,42.313728,42.567651,43.140774,43.220907,43.680765,43.982016,44.593877,45.239055,45.658712,46.537065,47.193735,47.123552,47.645504,47.651457,48.223668,48.342838,48.823686,49.422553,49.91135,50.203553,51.264576,51.523928,51.82675,51.80921,52.031245,52.172491,52.051214,50.888703,49.745197,46.991674,46.940277,47.78408,49.73183,50.944384,51.39195,52.698986,53.916254,55.302202,56.432456,58.152059,59.127715,60.520778,60.923525,62.149051,62.989098,63.945038,64.63934,65.248073,66.10192,66.736984,68.012257,68.777928,69.249612,69.870729,70.925436,72.377426,73.381106,54.801393,59.929412,
Burundi,BDI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,32.248556,32.557873,32.959218,33.257476,33.415269,29.199086,32.931299,32.623874,32.796448,31.86711,32.442998,32.353377,7.128621,22.522854,32.58931,32.656641,32.677323,33.006881,33.167237,34.19174,35.075431,36.41582,37.563151,38.40634,38.46551,37.935908,36.651806,34.948311,26.300745,31.148481,29.722483,28.896529,28.822781,18.113392,28.944385,28.51402,28.829255,30.674388,32.544883,34.357187,33.361443,34.690172,37.760292,39.65226,41.745111,43.268993,44.535857,45.973287,46.854561,48.003109,49.459883,50.426317,51.433847,52.468201,53.331286,52.84796,54.32704,55.468054,55.409225,56.284806,53.673836,53.964584,
Belgium,BEL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.642559,67.095965,66.701724,66.268876,67.307635,66.812259,67.262277,67.506283,67.170352,67.06098,67.763444,67.942648,68.490123,69.256888,69.98834,70.223746,70.132004,71.162451,70.976092,71.805552,71.713098,73.030921,73.288282,73.595772,74.29448,74.426299,75.302064,75.977802,76.649557,77.340298,77.81768,77.989155,78.211617,78.528366,78.88682,78.847643,79.661131,80.123686,80.285546,80.02904,80.549225,80.732224,81.108495,81.51171,82.187625,82.337346,82.76256,83.067795,82.700468,83.437202,83.87734,84.229361,84.217765,84.895792,85.568283,85.589614,85.985185,86.459404,86.81902,87.30219,86.595984,87.271875,
Benin,BEN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.000811,28.377945,28.803748,29.097062,29.682083,30.060736,30.50671,30.944342,31.397036,31.945633,32.278897,32.610223,33.358052,33.755707,34.300758,34.892299,35.934818,36.51692,37.113134,37.208239,37.722025,38.15754,38.651127,38.960306,39.152444,40.303321,41.361018,42.111408,43.455558,43.894677,44.768116,45.093567,45.854604,46.945355,47.854505,48.964359,49.868382,50.310423,50.195493,50.585466,50.441882,50.718932,50.972061,50.979448,51.353299,51.467468,51.947059,52.449635,52.456345,52.527999,53.25891,53.402058,54.163365,54.154858,54.552444,54.588254,54.983316,55.17294,55.830973,55.934755,54.645469,53.346483,
Burkina Faso,BFA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,24.764575,25.140311,25.783046,26.237048,26.42646,27.000085,27.290349,27.808976,28.044007,28.459092,28.950439,29.298083,30.108743,30.587026,31.63055,32.851594,34.028387,35.040887,36.262086,37.253691,38.231844,38.649012,39.742083,40.449263,41.326888,41.647203,41.656724,41.466917,41.516768,41.437547,41.646207,41.616921,41.544443,40.96093,40.796388,40.962427,40.957838,40.529366,41.289503,41.428956,41.883702,42.11656,42.406139,43.1913,44.059961,44.662878,45.750868,46.598934,47.864589,48.986787,49.56643,50.386331,51.122436,51.332401,51.992136,52.673699,53.343338,53.448668,54.246291,53.816967,51.916905,50.69926,
Bangladesh,BGD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.597536,40.963302,42.711645,43.257646,44.606955,43.612345,45.860368,46.132388,46.549223,46.562084,39.078723,4.520402,47.398544,47.711804,46.68224,48.274105,49.34075,49.725838,49.646779,49.678943,49.848746,50.221869,50.430217,50.911663,51.249765,51.222796,52.084357,52.398313,52.08899,52.66133,54.485729,51.311319,55.550608,55.791841,56.494907,57.667902,58.112282,60.125148,64.408641,68.670809,66.758418,66.829499,66.708297,66.369101,66.881772,66.611104,66.242957,65.103586,65.292342,66.200959,68.259725,68.517466,69.007915,67.975364,69.597261,70.718042,71.753651,73.045261,74.908517,74.527276,74.108198,72.618675,
Bulgaria,BGR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,69.993822,71.035584,70.78298,71.792747,72.877466,73.249492,72.842961,71.441639,72.408551,70.74954,72.372015,71.175362,71.266177,72.220717,71.908114,71.039769,71.757489,69.997189,70.490741,69.878079,69.838492,70.079175,69.104562,68.99505,68.380323,67.462553,67.789773,67.966652,67.549813,67.265587,67.01759,67.261234,66.156695,65.268281,64.036321,64.114144,64.761754,63.688914,64.198453,66.314139,66.470231,66.38616,67.185006,67.42358,67.291092,67.073671,67.367737,68.196165,68.69542,69.125352,69.99903,70.374,70.92221,71.553003,70.819653,71.292433,71.094008,71.646132,71.68673,71.804344,68.773719,65.379498,
Bahrain,BHR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.248266,45.84205,48.030691,50.215442,52.077283,54.282112,56.375414,58.44154,60.446717,62.609535,63.809648,65.707481,66.844286,68.129919,69.274827,70.110061,71.206417,72.235474,72.50267,73.570745,73.911421,74.769319,74.982058,75.299512,76.25451,76.380798,76.713952,76.934629,77.151171,77.290367,77.385625,77.835473,77.88202,78.82877,78.633009,78.83554,79.43196,79.244782,79.015275,79.962701,80.639037,81.744027,81.960392,82.677625,83.000012,83.597067,83.98155,84.794951,85.849456,86.72269,87.43773,87.576268,87.802783,87.92342,88.028713,88.264105,88.462844,88.711875,89.03996,89.279293,88.873736,88.530469,
"Bahamas, The",BHS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.549713,52.049254,52.28022,52.781067,53.318614,53.897897,54.481439,54.95772,55.6505,56.063548,56.586189,56.963525,57.425305,57.474712,58.480482,58.833884,60.476823,60.222496,58.973221,58.703084,59.162495,59.588122,61.298663,63.203788,63.038547,62.538496,62.655784,62.044057,62.58815,63.565855,64.428111,62.103247,65.315928,65.082286,65.484341,65.069201,64.910457,65.37072,66.355851,67.062679,67.517832,67.441661,67.650796,67.903451,68.087365,68.451955,68.444431,68.256868,67.969179,67.379619,67.635532,67.531389,67.774724,67.950532,68.434614,68.000032,68.430325,68.372979,68.749512,66.493093,66.921059,65.068436,
Bosnia and Herzegovina,BIH,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,56.151208,57.346938,58.095039,59.182943,59.922395,60.748005,61.574036,61.783123,61.850663,61.871538,62.314872,62.775851,63.263353,64.214328,65.143432,65.827594,65.983513,66.370516,66.265898,66.556811,66.54046,66.717537,66.861326,66.992658,67.34756,67.426124,67.857281,69.293731,69.136554,69.269673,69.60874,68.592372,22.819422,21.999569,51.358662,63.372219,71.511337,72.2501,73.195475,74.855656,73.780995,74.638409,75.153695,76.260416,77.280024,75.475454,77.0926,77.244687,78.596464,79.005954,79.584979,79.940176,79.910162,79.272501,78.81668,80.184957,81.415158,81.804178,82.391557,82.988013,81.113012,79.435279,
Belarus,BLR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.175589,66.070976,64.873429,65.544238,66.869164,66.547838,66.84227,66.736839,66.629037,66.188147,65.76677,66.907791,66.087686,66.586899,65.822067,64.50311,64.455606,63.749387,63.352941,62.056132,62.537394,61.962494,61.693953,60.900882,59.531962,60.125149,62.498656,61.909897,60.805307,59.977662,58.806324,57.504905,56.758983,54.188272,54.040666,52.510691,52.609076,51.796723,51.454919,50.664049,52.640006,51.87479,50.379827,51.33025,52.464886,52.094335,53.605088,55.721894,55.805003,56.365574,56.343169,56.877092,60.575081,61.978708,63.587789,65.109118,66.118266,66.884915,67.273839,65.941151,62.119369,62.091409,
Belize,BLZ,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.210146,46.627801,52.675386,53.679411,54.787503,56.012301,56.238115,56.810563,58.302568,59.168647,60.169215,62.17768,62.470078,61.745129,62.84316,64.757699,64.578628,64.630781,65.500484,66.523048,67.469885,68.170546,68.286477,68.130182,68.239837,70.622912,70.080119,70.809783,71.847172,71.248715,71.715701,70.893839,70.579873,70.196944,69.848009,69.007522,68.267309,67.152496,65.699032,65.541396,64.863786,64.133554,64.264033,64.478802,65.027617,65.38714,66.224062,66.867966,67.523202,68.306618,68.838809,69.41562,70.514898,71.532098,70.201417,69.508162,69.890033,70.150709,70.370146,70.837826,66.856005,62.177868,
Bermuda,BMU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.198663,57.420986,54.565884,59.008742,62.923483,62.346447,52.855798,60.561663,61.270682,60.22132,60.996432,61.071906,64.040874,67.97495,69.814179,69.610767,67.951192,67.911825,69.378083,70.599149,70.793149,70.389662,70.50732,71.034591,72.743687,71.151755,69.569603,70.33733,71.578469,71.370747,71.888649,72.725673,73.43377,72.397532,73.419693,76.114,78.642324,78.762404,80.589185,80.258858,80.810837,81.857691,84.376345,83.054692,82.997413,80.029323,79.561368,80.725209,81.258779,82.326851,81.6066,83.017776,82.545962,81.977851,82.792643,83.384923,82.909731,85.025184,84.436174,84.826671,84.991378,80.585566,
Bolivia,BOL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,33.117824,33.613394,34.187207,34.320446,34.801954,35.26045,35.728315,36.133844,36.483574,37.160825,37.674479,38.257101,38.790744,39.505025,40.257636,40.536491,41.160277,41.825758,42.546006,43.250072,43.931361,44.519548,44.988404,45.296678,46.107966,46.574022,47.199477,47.764287,48.707536,49.423578,50.262919,51.099775,51.949081,52.814109,53.316997,53.943684,54.561731,55.654932,56.258444,56.708464,57.247111,57.748214,58.198222,58.358229,59.024264,59.45103,59.972703,60.201661,60.703146,61.243621,61.466045,61.969639,61.990491,62.483959,62.72478,62.988572,63.570041,63.622133,63.624849,63.746767,51.991386,49.638002,
Brazil,BRA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,43.91802,44.593989,45.386677,46.048902,46.630099,47.172366,47.712981,48.259775,48.894408,49.585107,50.205952,50.7686,51.443008,52.086313,52.786322,53.52211,54.204362,54.822752,55.535593,56.343384,57.080522,57.837695,58.541308,59.1975,59.778641,60.353252,60.946327,61.516831,62.080285,62.674821,62.099849,62.601315,63.115944,63.689834,64.351421,64.678401,65.398738,65.926188,66.410713,66.773622,66.348441,66.886511,67.05839,67.553448,67.977823,69.158974,69.536502,70.160491,70.818631,71.235955,71.472603,71.851648,72.160991,72.988921,73.820713,73.686866,73.626627,74.62652,75.231526,75.710605,72.521676,69.33594,
Barbados,BRB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,59.994542,61.035468,62.016147,63.019917,64.432289,64.986227,65.479813,65.645199,66.257417,66.297449,65.897887,66.025092,66.736684,67.10851,67.652054,68.335608,68.90722,69.686728,70.471747,71.227124,71.599526,72.496216,73.184675,73.518725,73.327286,73.410159,73.402407,73.733222,73.156045,73.056533,73.062433,73.121638,73.331518,73.106725,72.792052,73.140054,73.416763,73.294101,73.828399,74.513795,75.03426,75.636487,75.964976,76.158028,77.095557,77.420802,77.422477,78.046155,78.119468,78.383514,78.892935,79.318096,79.593706,79.888748,80.143901,80.386516,80.663245,80.876747,81.149229,81.41558,81.647407,81.948644,
Brunei Darussalam,BRN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.212161,52.395887,49.517878,54.802505,55.932941,56.777975,58.160931,59.167972,59.967429,60.858892,61.751907,62.625931,63.58716,64.418897,65.095299,65.888189,66.488821,67.001671,67.44236,67.798278,68.10864,68.370444,68.606046,68.842046,69.130577,69.325981,69.66288,69.948193,70.244056,70.549977,70.872463,71.263614,71.598864,72.020291,72.471798,72.947963,73.482176,73.972605,74.455159,74.913958,75.33012,75.730806,76.016401,76.312783,76.496614,76.691412,76.811908,76.896544,76.953976,76.962028,76.979081,77.015431,76.978371,76.964553,76.950352,76.947813,76.968592,77.003339,77.034449,77.165098,77.295191,77.456628,
Bhutan,BTN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,18.537469,19.079136,19.663305,20.291262,20.960447,21.682494,22.453508,23.24647,24.049327,25.125586,26.181799,27.221037,28.368467,29.479809,30.567484,31.681617,32.838346,33.941634,35.047503,36.104242,37.185906,38.310534,39.450174,40.581368,41.705281,42.691438,43.827962,45.007066,46.097178,47.142506,48.142185,49.121104,50.314958,51.383657,52.213966,53.533225,54.622031,55.607172,56.692573,57.790768,57.471736,59.760803,60.743162,61.749276,62.690504,63.584546,64.417874,65.46092,66.44108,67.198385,68.137201,68.819781,69.605007,70.336188,70.955686,71.529373,72.026426,72.457076,72.890809,73.288371,73.596743,73.968716,
Botswana,BWA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.755662,37.320921,37.869878,38.478124,38.969578,39.438093,39.868338,40.321961,40.803205,41.277957,41.804408,42.499987,43.187079,43.916321,44.654099,45.334222,46.101726,46.868789,47.40389,48.006077,48.608836,49.188939,49.713769,50.167311,50.22675,50.546561,49.775716,48.650811,46.440954,44.8473,42.4607,40.046644,37.975485,37.702629,33.813739,32.250556,31.953836,31.203673,29.791833,28.602052,27.665475,27.031339,26.510559,27.021713,28.196114,29.423315,33.173993,36.697617,39.805352,41.401635,45.237056,45.558985,46.369958,47.863269,49.174469,52.953793,56.895671,59.849797,57.896638,56.585592,56.744331,45.054326,
Central African Republic,CAF,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.018078,26.605922,27.21107,27.844142,28.469895,29.171087,29.916323,30.708709,31.536448,32.382909,33.251992,34.119168,35.000469,35.778227,36.57578,37.318868,37.978532,38.556533,39.051796,39.44403,39.731852,40.026918,40.048372,40.096805,40.062928,39.957635,39.762086,39.459124,39.016759,38.406168,37.625187,36.6562,35.504153,34.331291,33.055311,31.781701,30.514685,29.348935,28.776925,28.269888,27.789066,27.823348,27.729579,28.582433,29.08015,29.702013,30.198093,31.143736,32.008104,32.840936,33.631077,34.776226,35.661076,35.202649,33.797916,38.303219,38.873337,38.581527,39.761484,40.832801,38.40694,36.412734,
Canada,CAN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.42122,68.804304,68.827548,68.747496,68.682657,69.055498,69.02617,69.124165,69.755129,69.868064,69.995557,70.526517,70.408499,70.459584,70.728738,71.151025,71.746952,72.006522,72.567177,73.36693,74.261192,74.988131,75.675743,76.48075,76.96933,77.348053,77.633965,78.221376,78.553617,78.98846,79.519225,80.035906,80.337343,80.55944,80.888027,81.310451,81.980537,82.519211,83.185288,83.397698,83.785565,84.088665,84.432425,84.548168,84.885244,85.108081,85.521734,85.59365,85.825029,86.335353,86.581013,86.881067,87.047931,87.097638,87.122853,87.188984,87.066966,87.038286,87.020919,87.415997,87.50366,88.46397,
Central Europe and the Baltics,CEB,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,65.71248901,66.10561944,65.22612378,66.66757968,67.52774064,67.62891214,68.16314712,67.08467452,67.10184929,65.81929539,66.16556412,65.81686897,67.01626159,66.68568697,67.280866,66.50306152,66.2719739,65.70506275,65.29500685,65.10967732,63.86384365,64.5302331,64.74775087,63.76426175,63.43976404,63.06031215,63.55800635,63.47425516,63.74056607,63.23067278,62.74075174,62.07566667,62.24081724,62.78097377,62.97516421,63.04883382,63.91653,64.30240231,64.93827227,65.49526476,66.90168905,67.49409637,67.59691744,67.48889504,67.62410994,68.1941351,68.7736575,69.26357233,70.19716752,70.94902359,71.72304447,72.51194386,72.90647821,73.82672447,74.49094659,74.40773549,75.06213139,75.49870314,75.65263754,76.3277199,75.48830425,74.27867632,
